provincia_id,provincia_nombre,localidad_nombre,juzgado_numero,causa_id,causa_objeto_litigio_descripcion,causa_fecha_recepcion,causa_fecha_ingreso,audiencia_preliminar_fecha,audiencia_preliminar_resultado,apertura_prueba_fecha,audiencia_vista_causa_fecha,audiencia_vista_causa_resultado,llamamiento_autos_fecha,proceso_finalización_fecha,proceso_resultado_descripcion
30,Entre Ríos,Paraná,3,34025,SUMARISIMO,2017-11-28,2017-11-28,2018-09-19,no concilio,,,no concilio,2018-12-19,2019-02-19,Sent.Definitiva
30,Entre Ríos,Paraná,3,13470,ORDINARIO (CIVIL),1998-02-05,1998-02-05,2019-04-04,no concilio,,,,2019-04-12,2019-06-21,Sent.Definitiva
30,Entre Ríos,Paraná,3,34350,SUMARISIMO,2018-08-07,2018-08-07,2019-06-27,no concilio,,,,2019-07-31,2019-09-16,Sent.Definitiva
30,Entre Ríos,Paraná,3,33436,ORDINARIO ACCION REIVINDICATORIA,2016-08-25,2016-08-25,2019-02-26,no concilio,2019-02-26,2019-05-07,no concilio,2019-06-10,2019-08-06,Sent.Definitiva
30,Entre Ríos,Paraná,3,33704,USUCAPION,2017-04-07,2017-04-07,2019-02-28,no concilio,2019-02-28,2019-05-09,no concilio,2019-05-09,2019-07-01,Sent.Definitiva
30,Entre Ríos,Paraná,3,34439,SUMARISIMO,2018-10-05,2018-10-05,,,,,no concilio,2019-07-02,2019-07-29,Sent.Definitiva
30,Entre Ríos,Paraná,3,34104,ORDINARIO DAÑOS Y PERJUICIOS,2018-02-16,2018-02-16,2018-12-14,concilio,,,,,2018-12-14,Conciliación
30,Entre Ríos,Paraná,3,34173,ORDINARIO ACCION REIVINDICATORIA,2018-04-05,2018-04-05,,,,,,,,
30,Entre Ríos,Paraná,4,22568,ORDINARIO,2016-05-27,2016-05-27,2018-09-25,concilio,,,,,2018-09-25,Conciliación
30,Entre Ríos,Paraná,4,23158,SUMARISIMO,2018-04-10,2018-04-10,2018-11-13,concilio,,,,,2018-11-13,Conciliación
30,Entre Ríos,Paraná,4,23336,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-31,2018-08-31,2019-05-09,no concilio,2019-05-09,,,,,
30,Entre Ríos,Paraná,4,22688,ORDINARIO ACCIDENTES DE TRANSITO,2016-09-12,2016-09-12,2019-08-01,no concilio,2019-08-01,2019-10-30,,,,
30,Entre Ríos,Paraná,4,23344,ORDINARIO,2018-09-07,2018-09-07,2019-08-06,no concilio,2019-08-06,2019-11-01,,,,
30,Entre Ríos,Paraná,4,23352,DESALOJO,2018-09-12,2018-09-12,2019-08-27,no concilio,2019-08-27,2019-11-25,,,,
30,Entre Ríos,Paraná,4,23314,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-17,2018-08-17,2019-08-28,concilio,,,,,2019-08-28,Conciliación
30,Entre Ríos,Paraná,4,23534,ORDINARIO DAÑOS Y PERJUICIOS,2019-03-15,2019-03-15,2019-09-10,no concilio,2019-09-10,2019-12-09,,,,
30,Entre Ríos,Paraná,4,23439,ORDINARIO ACCIDENTES DE TRANSITO,2018-11-21,2018-11-21,2019-09-12,no concilio,2019-09-12,2019-12-05,,,,
30,Entre Ríos,Paraná,4,21473,ORDINARIO,2014-02-05,2014-02-05,2019-09-24,no concilio,2019-09-24,2019-12-12,,,,
30,Entre Ríos,Paraná,4,23379,ORDINARIO,2018-10-05,2018-10-05,2019-05-16,no concilio,2019-05-16,2019-08-22,no concilio,,,
30,Entre Ríos,Paraná,4,22972,ORDINARIO DAÑOS Y PERJUICIOS,2017-05-05,2017-05-05,2019-06-06,no concilio,2019-06-06,2019-09-16,no concilio,,,
30,Entre Ríos,Paraná,4,23210,ORDINARIO,2018-05-18,2018-05-18,2019-02-14,no concilio,,,,2019-04-24,2019-04-24,Transacción
30,Entre Ríos,Paraná,4,23455,SUMARISIMO,2018-12-06,2018-12-06,2019-06-11,concilio,,,,2019-08-28,2019-08-28,Conciliación
30,Entre Ríos,Paraná,4,23155,ORDINARIO,2018-04-10,2018-04-10,2018-11-01,no concilio,2018-11-01,2019-03-07,no concilio,2019-06-28,2019-08-06,Sent.Definitiva
30,Entre Ríos,Paraná,4,23220,ORDINARIO,2018-05-24,2018-05-24,2019-02-26,no concilio,2019-02-26,2019-05-27,no concilio,2019-06-26,2019-09-03,Sent.Definitiva
30,Entre Ríos,Paraná,4,23196,ORDINARIO,2018-05-11,2018-05-11,2019-03-14,no concilio,2019-06-11,2019-06-11,no concilio,2019-07-26,2019-09-11,Sent.Definitiva
30,Entre Ríos,Paraná,4,23239,ORDINARIO,2018-06-19,2018-06-19,2018-12-10,concilio,,,,,2018-12-10,Conciliación
30,Entre Ríos,Paraná,4,23114,ORDINARIO,2018-03-07,2018-03-07,,,,,,,,
30,Entre Ríos,Paraná,5,29032,ORDINARIO DAÑ‘OS Y PERJUICIOS,2016-08-31,2016-08-31,2018-08-16,concilio,,,,,2018-08-16,Conciliación
30,Entre Ríos,Paraná,5,29528,USUCAPION,2017-10-04,2017-10-04,2018-08-23,no concilio,2018-08-23,2018-10-30,no concilio,2018-10-30,2018-11-01,Sent.Definitiva
30,Entre Ríos,Paraná,5,29790,ORDINARIO ACCIDENTES DE TRANSITO,2018-05-16,2018-05-16,2018-11-15,concilio,,,,,2018-11-15,Conciliación
30,Entre Ríos,Paraná,5,29870,INTERDICTO DE RECOBRAR,2018-07-27,2018-07-27,2018-10-18,concilio,,,,,2018-10-18,Conciliación
30,Entre Ríos,Paraná,5,29894,ORDINARIO ACCIDENTES DE TRANSITO,2018-08-13,2018-08-13,2018-12-11,no concilio,2018-12-11,2019-04-05,,,,
30,Entre Ríos,Paraná,5,29299,ORDINARIO ACCIDENTES DE TRANSITO,2017-04-17,2017-04-17,2019-03-25,no concilio,2019-03-25,2019-07-04,,,,
30,Entre Ríos,Paraná,5,29294,ORDINARIO DAÑOS Y PERJUICIOS,2017-04-11,2017-04-11,2019-06-11,no concilio,2019-06-11,2019-09-30,,,,
30,Entre Ríos,Paraná,5,26131,USUCAPION,2010-06-15,2010-06-15,2019-06-25,no concilio,2019-06-25,,,,,
30,Entre Ríos,Paraná,5,28362,USUCAPION,2014-12-23,2014-12-23,2019-07-02,no concilio,2019-07-02,2019-10-03,,,,
30,Entre Ríos,Paraná,5,28029,USUCAPION,2014-05-15,2014-05-15,2019-07-04,no concilio,2019-07-04,2019-10-08,,,,
30,Entre Ríos,Paraná,5,29784,ORDINARIO ACCIDENTES DE TRANSITO,2018-05-14,2018-05-14,2019-07-23,no concilio,2019-07-23,2019-10-22,,,,
30,Entre Ríos,Paraná,5,25308,USUCAPION,2008-12-22,2008-12-22,2019-07-25,no concilio,2019-07-25,2019-10-15,,,,
30,Entre Ríos,Paraná,5,30032,ORDINARIO DAÑOS Y PERJUICIOS,2018-11-23,2018-11-23,2019-07-30,no concilio,2019-07-30,2019-10-29,,,,
30,Entre Ríos,Paraná,5,29998,DESALOJO,2018-10-26,2018-10-26,2019-08-22,no concilio,2019-08-22,2019-10-25,,,,
30,Entre Ríos,Paraná,5,29152,ORDINARIO DAÑOS Y PERJUICIOS,2016-11-25,2016-11-25,2019-08-28,no concilio,2019-08-28,2019-11-07,,,,
30,Entre Ríos,Paraná,5,29108,ORDINARIO DAÑOS Y PERJUICIOS,2016-10-25,2016-10-25,2019-09-05,no concilio,2019-09-05,2019-11-14,,,,
30,Entre Ríos,Paraná,5,29109,ORDINARIO ACCIDENTES DE TRANSITO,2016-10-25,2016-10-25,2019-09-12,no_realizada,,,,,,
30,Entre Ríos,Paraná,5,28812,ORDINARIO DAÑOS Y PERJUICIOS,2015-03-20,2015-03-20,2019-09-12,no concilio,2019-09-12,2019-11-28,,,,
30,Entre Ríos,Paraná,5,29885,ORDINARIO ACCION DE NULIDAD,2018-08-03,2018-08-03,2019-09-19,no concilio,,,,,,
30,Entre Ríos,Paraná,5,29957,ORDINARIO DAÑOS Y PERJUICIOS,2018-09-28,2018-09-28,2019-09-26,no concilio,2019-09-26,2019-12-10,,,,
30,Entre Ríos,Paraná,5,28875,ORDINARIO DAÑOS Y PERJUICIOS,2016-04-18,2016-04-18,2018-12-19,no concilio,2018-12-19,2019-05-16,no concilio,,,
30,Entre Ríos,Paraná,5,29189,ORDINARIO ACCIDENTES DE TRANSITO,2016-12-20,2016-12-20,2019-02-19,no concilio,2019-02-19,2019-06-06,no concilio,,,
30,Entre Ríos,Paraná,5,29701,ORDINARIO ACCIDENTES DE TRANSITO,2018-03-14,2018-03-14,2019-02-20,no concilio,2019-02-20,2019-06-13,no concilio,,,
30,Entre Ríos,Paraná,5,29681,ORDINARIO ACCIDENTES DE TRANSITO,2018-03-02,2018-03-02,2019-02-27,no concilio,2019-02-27,2019-06-18,no concilio,,,
30,Entre Ríos,Paraná,5,29619,ORDINARIO ACCIDENTES DE TRANSITO,2017-12-13,2017-12-13,2019-03-13,no concilio,2019-03-13,2019-06-27,no concilio,,,
30,Entre Ríos,Paraná,5,29721,ORDINARIO DAÑOS Y PERJUICIOS,2018-04-03,2018-04-03,2019-04-30,no concilio,2019-04-30,2019-08-27,no concilio,,,
30,Entre Ríos,Paraná,5,29993,ORDINARIO,2018-10-24,2018-10-24,2019-05-09,no concilio,2019-05-09,2019-08-01,no concilio,,,
30,Entre Ríos,Paraná,5,29742,ORDINARIO DAÑOS Y PERJUICIOS,2018-04-18,2018-04-18,2019-05-14,no concilio,2019-05-14,2019-08-20,no concilio,,,
30,Entre Ríos,Paraná,5,29122,ORDINARIO ACCION MERAMENTE DECLARATIVA,2016-11-03,2016-11-03,2019-05-23,no concilio,2019-05-23,2019-09-24,no concilio,,,
30,Entre Ríos,Paraná,5,30000,ORDINARIO ACCIDENTES DE TRANSITO,2018-10-29,2018-10-29,2019-05-28,no concilio,2019-05-28,2019-09-10,no concilio,,,
30,Entre Ríos,Paraná,5,29369,ORDINARIO ACCIDENTES DE TRANSITO,2017-06-13,2017-06-13,2019-06-04,no concilio,2019-06-04,2019-09-17,no concilio,,,
30,Entre Ríos,Paraná,5,29249,PRESCRIPCION ADQUISITIVA DE COSA MUEBLE,2017-02-14,2017-02-14,2018-09-04,no concilio,2018-09-04,2018-11-05,no concilio,2018-12-12,2019-02-18,Sent.Definitiva
30,Entre Ríos,Paraná,5,29644,SUMARISIMO (CIVIL),2017-12-28,2017-12-28,2018-08-29,no concilio,2018-08-29,2018-11-27,,2019-04-11,2019-06-24,Sent.Definitiva
30,Entre Ríos,Paraná,5,28722,ORDINARIO DAÑ‘OS Y PERJUICIOS,2015-11-19,2015-11-19,2018-09-06,,2018-09-06,2018-12-03,no concilio,2018-12-11,2019-02-22,Sent.Definitiva
30,Entre Ríos,Paraná,5,29305,DIVISION DE CONDOMINIO,2017-04-19,2017-04-19,2018-09-13,no concilio,2018-09-13,2018-12-10,no concilio,2018-12-18,2019-02-27,Sent.Definitiva
30,Entre Ríos,Paraná,5,29789,ORDINARIO COBRO DE PESOS,2018-05-15,2018-05-15,2019-02-12,no concilio,,,,2019-02-20,2019-04-05,Sent.Definitiva
30,Entre Ríos,Paraná,5,30009,INTERDICTO DE RETENER,2018-11-05,2018-11-05,2019-03-28,no concilio,,,,2019-04-08,2019-05-08,Sent.Definitiva
30,Entre Ríos,Paraná,5,29844,DESALOJO Y COBRO ALQUILERES,2018-07-02,2018-07-02,2019-05-21,no concilio,,,,2019-06-03,2019-07-31,Sent.Definitiva
30,Entre Ríos,Paraná,5,30054,ORDINARIO DAÑOS Y PERJUICIOS,2018-12-10,2018-12-10,2019-08-15,no concilio,2019-08-15,2019-10-31,,2019-09-10,2019-09-10,Sent.Definitiva
30,Entre Ríos,Paraná,5,29984,ORDINARIO ACCIDENTES DE TRANSITO,2018-10-18,2018-10-18,2019-09-03,no concilio,2019-09-03,2019-11-12,,2019-09-10,2019-09-19,Sent.Definitiva
30,Entre Ríos,Paraná,5,27986,ORDINARIO (CIVIL),2014-04-11,2014-04-11,2018-12-12,no concilio,2018-12-12,2019-04-10,no concilio,2019-08-12,2019-08-13,Sent.Definitiva
30,Entre Ríos,Paraná,5,29404,ORDINARIO ACCIDENTES DE TRANSITO,2017-06-30,2017-06-30,2018-11-01,no concilio,2018-11-01,2019-02-14,no concilio,2019-02-22,2019-04-10,Sent.Definitiva
30,Entre Ríos,Paraná,5,29524,ORDINARIO COBRO DE PESOS,2017-10-03,2017-10-03,2018-12-06,no concilio,,,no concilio,2019-08-28,2019-09-06,Sent.Definitiva
30,Entre Ríos,Paraná,5,29526,ORDINARIO ACCIDENTES DE TRANSITO,2017-10-03,2017-10-03,2018-12-04,no concilio,2018-12-04,2019-03-08,no concilio,2019-05-14,2019-07-24,Sent.Definitiva
30,Entre Ríos,Paraná,5,29553,ORDINARIO DAÑOS Y PERJUICIOS,2017-10-24,2017-10-24,2018-12-18,no concilio,2018-12-18,2019-05-04,no concilio,2019-09-18,2019-09-18,Sent.Definitiva
30,Entre Ríos,Paraná,5,29817,ORDINARIO COBRO DE PESOS,2018-06-07,2018-06-07,2018-12-20,no concilio,2018-12-20,2019-04-08,no concilio,2019-05-07,2019-07-22,Sent.Definitiva
30,Entre Ríos,Paraná,5,29491,ORDINARIO DAÑOS Y PERJUICIOS,2017-09-11,2017-09-11,2019-02-05,no concilio,2019-02-05,2019-05-24,no concilio,2019-08-20,2019-09-12,Sent.Definitiva
30,Entre Ríos,Paraná,5,29524,ORDINARIO COBRO DE PESOS,2017-10-03,2017-10-03,2019-03-20,no concilio,2019-03-20,2019-06-21,no concilio,2019-08-28,2019-09-06,Sent.Definitiva
30,Entre Ríos,Paraná,5,29500,ORDINARIO DAÑOS Y PERJUICIOS,2017-09-19,2017-09-19,,,,,,,,
30,Entre Ríos,Paraná,5,29507,ORDINARIO ACCION REIVINDICATORIA,2017-09-21,2017-09-21,,,,,,,,
30,Entre Ríos,Paraná,5,30070,SUMARISIMO,2018-12-21,2018-12-21,,,,,,,,
30,Entre Ríos,Paraná,6,16003,COBRO DE PESOS,2017-12-22,2017-12-22,2018-11-01,no concilio,2018-11-01,,,,,
30,Entre Ríos,Paraná,6,16156,ORDINARIO DAÑOS Y PERJUICIOS,2018-05-08,2018-05-08,2018-11-13,no concilio,2018-11-13,,,,,
30,Entre Ríos,Paraná,6,14453,USUCAPION,2014-09-02,2014-09-02,2018-09-06,no concilio,,,,2018-12-10,2018-12-14,Sent.Definitiva
30,Entre Ríos,Paraná,6,16679,DESALOJO,2018-06-15,2018-06-15,2018-11-06,no concilio,2018-11-06,,,2018-11-23,2018-12-05,Sent.Definitiva
30,Entre Ríos,Paraná,6,15879,ORDINARIO DAÑOS Y PERJUICIOS,2017-12-01,2017-12-01,2018-12-11,concilio,,,,,2018-12-11,Conciliación
30,Entre Ríos,Paraná,6,16682,ORDINARIO COBRO DE PESOS,2018-06-21,2018-06-21,2019-03-28,no concilio,2019-03-28,,,,,
30,Entre Ríos,Paraná,6,16273,DESALOJO,2018-08-09,2018-08-09,2019-04-11,no concilio,2019-04-11,,,,,
30,Entre Ríos,Paraná,6,16224,ORDINARIO DAÑOS Y PERJUICIOS,2018-06-28,2018-06-28,2019-06-28,no concilio,2019-06-28,2019-10-01,,,,
30,Entre Ríos,Paraná,6,16701,ACCION DE INCONSTITUCIONALIDAD,2018-12-21,2018-12-21,2019-07-03,no concilio,2019-07-03,2019-10-03,,,,
30,Entre Ríos,Paraná,6,16724,ORDINARIO CUMPLIMIENTO DE CONTRATO,2019-02-07,2019-02-07,2019-07-25,no concilio,2019-07-25,2019-10-24,,,,
30,Entre Ríos,Paraná,6,16325,DESALOJO,2018-09-18,2018-09-18,2019-07-30,concilio,,,,,2019-07-30,Conciliación
30,Entre Ríos,Paraná,6,12594,ORDINARIO,2011-03-17,2011-03-17,2019-08-01,concilio,,,,,2019-08-01,Conciliación
30,Entre Ríos,Paraná,6,16773,ORDINARIO DAÑOS Y PERJUICIOS,2019-03-21,2019-03-21,2019-08-16,no concilio,2019-08-16,2019-10-28,,,,
30,Entre Ríos,Paraná,6,16799,ORDINARIO ACCIDENTES DE TRANSITO,2019-04-10,2019-04-10,2019-08-27,no concilio,2019-08-27,2019-12-17,,,,
30,Entre Ríos,Paraná,6,16754,ORDINARIO ACCIDENTES DE TRANSITO,2019-03-06,2019-03-06,2019-09-17,no concilio,2019-09-17,,,,,
30,Entre Ríos,Paraná,6,16190,ORDINARIO COBRO DE PESOS,2018-05-22,2018-05-22,2019-09-24,no concilio,2019-09-24,2019-12-12,,,,
30,Entre Ríos,Paraná,6,16783,ORDINARIO RESOLUCION DE CONTRATO,2019-03-29,2019-03-29,2019-09-26,no concilio,2019-09-26,2020-02-13,,,,
30,Entre Ríos,Paraná,6,15066,ORDINARIO DAÑ‘OS Y PERJUICIOS,2015-11-06,2015-11-06,2018-10-30,no concilio,2018-10-30,2019-02-26,no concilio,,,
30,Entre Ríos,Paraná,6,15941,ORDINARIO DAÑOS Y PERJUICIOS,2017-10-25,2017-10-25,2019-02-14,no concilio,2019-02-14,2019-05-23,no concilio,,,
30,Entre Ríos,Paraná,6,15949,ORDINARIO DAÑOS Y PERJUICIOS,2017-11-01,2017-11-01,2019-03-26,no concilio,2019-03-26,2019-05-29,no concilio,,,
30,Entre Ríos,Paraná,6,14671,ORDINARIO ACCIDENTES DE TRANSITO,2015-02-19,2015-02-19,2019-04-30,no concilio,2019-04-30,2019-09-05,no concilio,,,
30,Entre Ríos,Paraná,6,16347,ORDINARIO DAÑOS Y PERJUICIOS,2018-10-02,2018-10-02,2019-05-14,no concilio,2019-05-14,2019-09-03,no concilio,,,
30,Entre Ríos,Paraná,6,16246,COBRO DE PESOS,2018-07-26,2018-07-26,2019-06-13,no concilio,2019-06-13,2019-09-12,no concilio,,,
30,Entre Ríos,Paraná,6,16405,ORDINARIO COBRO DE PESOS,2018-11-02,2018-11-02,2019-07-02,no concilio,2019-07-02,2019-09-19,no concilio,,,
30,Entre Ríos,Paraná,6,15748,DESALOJO,2017-06-16,2017-06-16,2018-10-26,no concilio,2018-10-26,2018-12-18,,2019-02-12,2019-02-12,Sent.Definitiva
30,Entre Ríos,Paraná,6,16035,SUMARISIMO,2018-02-21,2018-02-21,2018-07-03,no concilio,,,,2019-02-08,2019-03-07,Sent.Definitiva
30,Entre Ríos,Paraná,6,16429,ORDINARIO COBRO DE PESOS,2018-12-04,2018-12-04,2019-04-16,no concilio,2019-04-16,2019-06-13,,2019-05-21,2019-05-21,Conciliación
30,Entre Ríos,Paraná,6,16709,COBRO DE PESOS,2018-12-28,2018-12-28,2019-06-06,no concilio,2019-06-06,2019-09-26,,2019-08-07,2019-08-07,Conciliación
30,Entre Ríos,Paraná,6,16068,ORDINARIO ACCIDENTES DE TRANSITO,2018-03-16,2018-03-16,2019-08-22,no concilio,2019-08-22,2019-12-12,,2019-09-16,2019-09-16,Conciliación
30,Entre Ríos,Paraná,6,13494,USUCAPION,2012-12-11,2012-12-11,2018-11-15,no concilio,2018-11-15,2019-02-20,no concilio,2019-03-06,2019-03-22,Sent.Definitiva
30,Entre Ríos,Paraná,6,16267,COBRO DE PESOS,2018-08-06,2018-08-06,2019-02-07,no concilio,2019-02-07,2019-04-09,no concilio,2019-05-13,2019-06-14,Sent.Definitiva
30,Entre Ríos,Paraná,6,16176,COBRO DE PESOS,2018-05-15,2018-05-15,2019-02-19,no concilio,2019-02-19,2019-05-09,no concilio,2019-08-27,2019-09-13,Sent.Definitiva
30,Entre Ríos,Paraná,6,16126,ORDINARIO ACCIDENTES DE TRANSITO,2018-04-20,2018-04-20,2019-02-21,no concilio,2019-02-21,2019-05-17,no concilio,2019-06-07,2019-06-18,Sent.Definitiva
30,Entre Ríos,Paraná,6,16684,ORDINARIO ACCIDENTES DE TRANSITO,2018-06-29,2018-06-29,2019-03-14,no concilio,2019-03-14,2019-06-11,no concilio,2019-07-30,2019-09-02,Sent.Definitiva
30,Entre Ríos,Paraná,6,16206,ORDINARIO ACCIDENTES DE TRANSITO,2018-06-08,2018-06-08,2019-03-21,no concilio,2019-03-21,2019-06-26,no concilio,2019-08-12,2019-09-27,Sent.Definitiva
30,Entre Ríos,Paraná,6,15724,ORDINARIO ACCIDENTES DE TRANSITO,2017-05-30,2017-05-30,2019-04-25,no concilio,2019-04-25,2019-08-06,no concilio,2019-08-20,2019-08-21,Sent.Definitiva
30,Entre Ríos,Paraná,6,16062,ORDINARIO ACCIDENTES DE TRANSITO,2018-03-15,2018-03-15,2019-05-02,no concilio,2019-05-02,2019-08-08,no concilio,2019-08-20,2019-08-23,Sent.Definitiva
30,Entre Ríos,Paraná,6,14866,EXPROPIACION,2015-06-19,2015-06-19,2019-05-21,no concilio,2019-05-21,2019-08-14,no concilio,2019-09-05,2019-09-18,Sent.Definitiva
30,Entre Ríos,Paraná,6,16799,ORDINARIO ACCIDENTES DE TRANSITO,2018-02-06,2018-02-06,,,,,,,,
30,Entre Ríos,Paraná,6,16191,ORDINARIO ACCIDENTES DE TRANSITO,2018-05-23,2018-05-23,,,,,,,,
30,Entre Ríos,Paraná,6,16856,ORDINARIO COBRO DE PESOS,2019-05-24,2019-05-24,,,,,,,,
30,Entre Ríos,Paraná,6,16133,ORDINARIO ACCION DE NULIDAD,2018-04-24,2018-04-24,,,,,,,,
30,Entre Ríos,Paraná,6,16277,ORDINARIO ACCIDENTES DE TRANSITO,2018-08-13,2018-08-13,,,,,,,,
30,Entre Ríos,Paraná,6,16847,ORDINARIO DAÑOS Y PERJUICIOS,2019-05-21,2019-05-21,,,,,,,,
30,Entre Ríos,Paraná,6,16347,ORDINARIO CUMPLIMIENTO DE CONTRATO,2018-10-02,2018-10-02,,,,,,,,
30,Entre Ríos,Paraná,6,15971,ORDINARIO DAÑOS Y PERJUICIOS,2017-11-17,2017-11-17,,,,,,,,
30,Entre Ríos,Paraná,7,18417,USUCAPION,2015-07-29,2015-07-29,2018-09-11,no concilio,2018-09-11,2018-10-02,no concilio,2018-10-02,2018-10-04,Sent.Definitiva
30,Entre Ríos,Paraná,7,19410,USUCAPION,2017-02-22,2017-02-22,2018-09-03,no concilio,2018-09-03,2018-10-16,no concilio,2018-10-16,2018-10-19,Sent.Definitiva
30,Entre Ríos,Paraná,7,19611,INTERDICTOS (CIVIL),2017-08-03,2017-08-03,2018-07-04,concilio,,,,2018-08-27,2018-08-31,Conciliación
30,Entre Ríos,Paraná,7,19844,ORDINARIO DAÑ‘OS Y PERJUICIOS,2017-12-29,2017-12-29,2018-09-06,concilio,,,,2018-09-06,2018-09-06,Conciliación
30,Entre Ríos,Paraná,7,19845,ORDINARIO ACCIDENTES DE TRANSITO,2018-02-01,2018-02-01,2018-09-25,no concilio,2018-09-25,2018-11-21,no concilio,2018-11-21,2018-11-23,Sent.Definitiva
30,Entre Ríos,Paraná,7,19940,ORDINARIO DAÑ‘OS Y PERJUICIOS,2018-04-06,2018-04-06,2018-09-18,no concilio,2018-09-18,2018-11-06,no concilio,2018-11-06,2018-11-14,Sent.Definitiva
30,Entre Ríos,Paraná,7,19762,ORDINARIO (CIVIL),2017-11-17,2017-11-17,2018-08-28,no concilio,2018-08-28,2018-10-30,no concilio,2018-11-01,2018-12-03,Sent.Definitiva
30,Entre Ríos,Paraná,7,19768,ORDINARIO,2017-11-22,2017-11-22,2018-08-28,no concilio,2018-08-28,2018-10-30,no concilio,2018-11-01,2018-12-03,Sent.Definitiva
30,Entre Ríos,Paraná,7,19735,ORDINARIO ACCIDENTES DE TRANSITO,2017-10-24,2017-10-24,2018-11-22,concilio,,,,,2018-11-22,Conciliación
30,Entre Ríos,Paraná,7,19688,ORDINARIO ACCIDENTES DE TRANSITO,2017-09-14,2017-09-14,2019-02-21,concilio,,,,,2019-02-21,Conciliación
30,Entre Ríos,Paraná,7,20114,ORDINARIO DAÑOS Y PERJUICIOS,2018-08-08,2018-08-08,2019-03-21,concilio,,,,,2019-03-21,Conciliación
30,Entre Ríos,Paraná,7,4401,ORDINARIO (CIVIL),2002-11-08,2002-11-08,2019-05-14,no concilio,2019-05-14,2019-08-09,,,,
30,Entre Ríos,Paraná,7,20253,SUMARISIMO,2018-11-14,2018-11-14,2019-05-29,concilio,,,,,2019-05-29,Conciliación
30,Entre Ríos,Paraná,7,20337,ORDINARIO ACCIDENTES DE TRANSITO,2019-02-12,2019-02-12,2019-07-23,no concilio,2019-07-23,2019-10-02,,,,
30,Entre Ríos,Paraná,7,20301,ORDINARIO ACCIDENTES DE TRANSITO,2018-12-21,2018-12-21,2019-08-01,no concilio,2019-08-01,2019-10-16,,,,
30,Entre Ríos,Paraná,7,20432,SUMARISIMO,2019-05-02,2019-05-02,2019-09-03,no concilio,2019-09-03,2019-11-05,,,,
30,Entre Ríos,Paraná,7,20276,ORDINARIO ACCIDENTES DE TRANSITO,2018-11-30,2018-11-30,2019-09-20,no concilio,2019-09-20,,,,,
30,Entre Ríos,Paraná,7,19935,ORDINARIO DAÑOS Y PERJUICIOS,2018-04-04,2018-04-04,2019-03-19,no concilio,2019-03-19,2019-05-30,no concilio,,,
30,Entre Ríos,Paraná,7,20173,ORDINARIO DAÑOS Y PERJUICIOS,2018-09-25,2018-09-25,2019-04-09,no concilio,2019-04-09,2019-07-02,no concilio,,,
30,Entre Ríos,Paraná,7,19684,ORDINARIO DAÑOS Y PERJUICIOS,2017-09-12,2017-09-12,2019-05-28,no concilio,2019-05-28,2019-08-23,no concilio,,,
30,Entre Ríos,Paraná,7,20183,ORDINARIO ACCIDENTES DE TRANSITO,2018-09-28,2018-09-28,2019-06-18,no concilio,2019-06-18,2019-09-11,no concilio,,,
30,Entre Ríos,Paraná,7,18446,USUCAPION,2015-08-20,2015-08-20,2019-07-23,no concilio,,2019-09-26,no concilio,,,
30,Entre Ríos,Paraná,7,20455,SUMARISIMO,2019-05-20,2019-05-20,2019-08-15,no concilio,2019-08-15,2019-09-30,no concilio,,,
30,Entre Ríos,Paraná,7,19304,USUCAPION,2016-11-14,2016-11-14,,,,,no concilio,,,
30,Entre Ríos,Paraná,7,16997,ORDINARIO DAÑ‘OS Y PERJUICIOS,2012-10-30,2012-10-30,2018-08-30,no concilio,2018-08-30,2018-10-23,no concilio,2018-11-28,2019-02-28,Sent.Definitiva
30,Entre Ríos,Paraná,7,19831,DESALOJO,2017-12-26,2017-12-26,2018-12-19,no concilio,,,,2018-12-20,2019-03-19,Sent.Definitiva
30,Entre Ríos,Paraná,7,19863,DESALOJO,2018-02-20,2018-02-20,2018-12-06,no concilio,,,,2018-12-20,2019-03-26,Sent.Definitiva
30,Entre Ríos,Paraná,7,20102,ORDINARIO ACCIDENTES DE TRANSITO,2018-08-01,2018-08-01,2018-12-20,no concilio,2018-12-20,2019-03-26,,2019-02-04,2019-02-06,Transacción
30,Entre Ríos,Paraná,7,20204,COBRO DE PESOS,2018-10-01,2018-10-01,2019-03-15,concilio,,,,2019-03-15,2019-03-15,Conciliación
30,Entre Ríos,Paraná,7,20186,SUMARISIMO,2018-09-28,2018-09-28,2019-04-23,no concilio,,,,2019-04-29,2019-05-06,Transacción
30,Entre Ríos,Paraná,7,20013,ORDINARIO DAÑOS Y PERJUICIOS,2018-05-16,2018-05-16,2019-05-07,concilio,,,,2019-05-07,2019-05-07,Conciliación
30,Entre Ríos,Paraná,7,20062,ORDINARIO DAÑOS Y PERJUICIOS,2016-03-31,2016-03-31,2019-05-21,no concilio,2019-05-21,2019-08-15,,2019-07-02,2019-07-03,Transacción
30,Entre Ríos,Paraná,7,20320,ORDINARIO COBRO DE PESOS,2018-12-28,2018-12-28,2019-06-25,concilio,,,,2019-06-25,2019-06-25,Conciliación
30,Entre Ríos,Paraná,7,20033,ORDINARIO ACCIDENTES DE TRANSITO,2018-06-05,2018-06-05,2019-06-28,no concilio,2019-06-28,2019-09-18,,2019-09-25,2019-09-26,Transacción
